marketplace,customer_id,review_id,product_id,product_title,product_category,star_rating,helpful_votes,total_votes,review_headline,review_body,review_date,product_rating,seller_rating,shipping_rating
US,26226594,R1GA4K3UBZ9RL2,B00NK7U758,Stuhrling Original Mens 22mm honey leather watch Strap with yellow tone buckle st.165B2.3335K31,Watches,5,0,0,Five Stars,Excellent product!,31/8/2015,5,5,5
US,26604520,R2WH33A9U7ZOEU,B00NK7U622,Stuhrling Original Mens 24mm brown leather strap with rose tone buckle st.165XL.3345K14,Watches,3,0,0,Attractive but not soft.,Very attractive band but the leather is not flexible enough to adjust to smaller wrists.,29/8/2015,3,5,5
US,12917542,RDRAC23YKA5IW,B00D6HH4T4,Stuhrling Original Women's 'Vogue' Quartz White Casual Watch (Model: 530S2.111EP3),Watches,3,0,0,NOT water resistant.,"Great watch, really pretty, NOT water resistant. This claims that you can even wear it in the shower... however, one day of wearing it in rainy weather and the face is foggy. Other than that, I LOVE this watch.",31/8/2015,3,5,5
US,48448493,R2IIC9BM2HRMGA,B009GTQS8O,Stuhrling Original Women's 126L.12332 Classic Metropolis Prospect Quartz Silver Dial Ultra Slim Watch,Watches,1,0,0,This was a really pretty watch. However,"This was a really pretty watch. However, the clasp did not work properly and for the cost of this item, I would have expected it to.",30/8/2015,1,5,5
US,10176068,RY47K0Y3JMCY2,B00FEDISH0,Stuhrling Original Women's 579.04 Soiree Swarovski Crystal-Accented Rose Gold-Tone Watch,Watches,3,0,0,Great buy on sale,"This was a great buy and a beautiful watch, but I returned it because the face was really large, the band was very loose, and it's too &#34;flashy&#34; for wearing it with my normal wardrobe. I think if you were dressed up for a special occasion, it might be just right. It's hard to rate it with the stars, so I put three.",31/8/2015,3,5,5
US,10886890,R2P3Z2WIATYFI0,B00DI318NE,Stuhrling Original Women's 743.01 Audrey Shimmer Swiss Quartz Black Dial Watch,Watches,2,1,1,Does not stand up to the test of time...,"This watch looks so nice.  I wear it daily. It has just the right amount of &#34;bling.&#34; I never shower or swim with it. The crystal face is very durable and in 10 months, I only have one small scratch on it.  HOWEVER, 2 of the numbers have fallen off and are free floating around in the watch's face!  The second hand gets stuck on the numbers and then won't work.  I can't believe it.  What a huge bummer!  I would not recommend buying this product!",29/8/2015,2,5,5
US,44068063,R1EBMIQ69CZ64,B00ZI3SGXM,Stuhrling Original Women's 956.02 Symphony Gold-Tone Watch with Brown Genuine Leather Band,Watches,4,0,0,Four Stars,Love the look but the leather band is so stiff it doesn't conform well to my wrist.,31/8/2015,4,5,5
US,39705299,R36SPLM5KO35WQ,B00ZI3SGXM,Stuhrling Original Women's 956.02 Symphony Gold-Tone Watch with Brown Genuine Leather Band,Watches,3,0,0,Three Stars,it's nice but it was not what I expected.,30/8/2015,3,5,5
US,25110507,R3PA9NEA73S6RB,B00D9QX3PG,Stuhrling Original Women's 9954.12E3W7 Leisure Ceramic Seraph Quartz Date White Mother-Of-Pearl Rubber Strap Watch,Watches,2,0,0,DEAD BATTERY,"Pretty, but came with DEAD BATTERY.",28/8/2015,2,5,5
US,48407932,R37HVASR2PQ6TB,B00GKIY3XG,Style Trend Kids Watches Cute Flash Lights 50m Waterproof Chronograph Digital Sports Watch - Blue Color,Watches,1,0,0,"... and when I press the light buttom it goes like crazy, changing light colors and it doesn't stop","I've just received this watch 4 days ago and when I press the light buttom it goes like crazy, changing light colors and it doesn't stop.<br />I set the time and just one day after it had 45 minutes behind real time.  So, It definitely has a serious quality problem!<br />So, It's just a waste of money!",31/8/2015,1,5,5
US,9115885,RW6MU081IPDZ5,B012HZN6RY,Susenstone® Fashion Luxury Women Ladies Diamond Quartz Gold Watch+bracelet,Watches,4,0,0,Beautiful watch and bracelet,I received this product at a discount in exchange for an honest review.  Beautiful watch and bracelet.  Not a bad color so it doesn't scream fake but the clamp is very hard to open so it's not that easy to put on.,31/8/2015,4,5,5
US,20484505,R800YEIOO718Y,B012C5LKYU,Susenstone® Rubber Blue LED Watch Date Sports Bracelet Digital Wrist Watch,Watches,2,0,0,Great concept. No instructions. Iffy quality.,"It's a great concept, but needs work. It comes with no instructions, the screen sometimes gets this weird fuzzy look and it's hard to figure out how to set or reset the date and time. The band seems like it may pop off due to the connectors being cheap.  It gets 2 stars because it seems durable for runs and outdoor sports. I received this product at a discount in exchange for an honest and unbiased review.",30/8/2015,2,5,5
US,989436,RKTSCGYFYB5AD,B012M4R1MG,Susenstone® Velvet Diamond Bracelet Watch High Elephant Pattern Ladies Watches,Watches,2,0,0,very disappointed,"I received this product at a discounted rate for my honest review. I am beyond disappointed in this watch. One I open it excited and it blue, royal blue not purple at all. Looks nothing like the picture not only that it's ex cheap material and would not fit on my wrist this looks like it it could fasten around my neck?!?!?! Yea that big around the only reason I gave it 2 stars is because the watch does in fact work which I will be taking the watch and attaching it to a band that actually fits around my wrist. But highly Do Not recommend this product unless you want It have a watch on your neck.",29/8/2015,2,5,5
US,46595070,R2JSC74MUF6IG6,B00YEQUP92,Susenstone®Quartz Weave Around Leather Anchors Bracelet Lady Woman Wrist Watch,Watches,3,0,0,Watch Bracelet is cozy.,"I received this product at a discount in exchange for an honest review.<br /><br />While I do like the look of this piece overall, I do have a couple complaints. The area where the leather pieces gather at the ends, attaching to the braided part, are white. I would've liked it better if there was a cap or the ends were colored the same so it's not as distracting. Also, the watch part doesn't doesn't stay in the center, it slides down towards the bottom. However, this watch/bracelet is soft and doesn't pinch or have any rough spots. It's not stiff where it's uncomfortable to wear and the charms are firmly attached. The watch is also very quiet, making the ticking sound not annoying at all.",30/8/2015,3,5,5
US,9115885,R3W18I0SLRQLX5,B011HNBLMY,Susenstone®Ultra Thin Sports Silicone Digital LED Sports Wrist Watch,Watches,3,0,0,Fits the wrist very well and it's a cool watch. Does not come with any instructions and ...,I received this product at a discount in exchange for an honest review.  Fits the wrist very well and it's a cool watch.  Does not come with any instructions and it's pretty tough to set.,31/8/2015,3,5,5
US,20484505,R236EKAUWXEKYA,B011HNBLMY,Susenstone®Ultra Thin Sports Silicone Digital LED Sports Wrist Watch,Watches,2,0,0,Great concept. No instructions. Iffy quality.,"It's a great concept, but needs work. It comes with no instructions, the screen sometimes gets this weird fuzzy look and it's hard to figure out how to set or reset the date and time. The band seems like it may pop off due to the connectors being cheap. It gets 2 stars because it seems durable for runs and outdoor sports. I received this product at a discount in exchange for an honest and unbiased review.",30/8/2015,2,5,5
US,51792858,R13R40US492WOG,B00IGH5ZE0,Sutter & Stockton 20mm Grey & Black Striped Interchangeable Replacement Nylon Military Watch Strap Band,Watches,4,0,0,Nice option for Timex Weekender,"Pretty much as advertised. Bought it to dress up a Timex Weekender and it looks good.  Not a huge fan of the long strap, but, that is the style of these bands.",30/8/2015,4,5,5
US,3653882,R1SH43UIF5X6DU,B00RXDBXNK,Swatch Glistar Silver Pearl Dial Transaprent Double Wrap) Strap Ladies Watch LK343,Watches,4,0,0,Four Stars,"Perfect size, light weight, and matches almost everything. A negative is it ticks loudly.",31/8/2015,4,5,5
US,6258304,R22Y41DMEXW02D,B00RXDBF60,Swatch Golden Dial Golden Sparkle Silicone Ladies Watch SUOK704,Watches,5,1,1,Five Stars,perfect! everything as expected! Thank you!,31/8/2015,5,5,5
US,24236208,R1DFXP0CAE6DVT,B00RXDBF60,Swatch Golden Dial Golden Sparkle Silicone Ladies Watch SUOK704,Watches,3,1,1,"I like Swatch watches, period.","Had not noticed that this is the very large watch face and band. I like the watch face fine though it's bigger than I anticipate. Silicone band seems cheap and it's stiff. Put on a leather band that I had for my other watch which was a smaller size, but made the band work ok.",31/8/2015,3,5,5
US,48496584,RAGF7YXGH5MS0,B005KTA0TW,Swatch Replacement Synthetic Plastic White 17mm Watch Band,Watches,3,0,0,Roll the dice,Too small for the Swatch Irony. I recommend buying a sport band and cut notches with a Dremel Tool instead.,29/8/2015,3,5,5
US,20990154,R22DDW63FL620R,B00RXDBFTW,Swatch Unisex SUOK703 Pink Glistar Watch with Sparkling Band,Watches,4,2,4,I really like this watch,"I really like this watch.  The face is very big--really more the size for a man, which is perhaps why it's called &#34;unisex.&#34;  I can't imagine a man wearing it however; the  pink color and the glittery band make it quite feminine.  I would give this watch 5 stars except for 2 things: the day and date are difficult to advance correctly, and the plastic buckle is rather delicate--I envision it breaking at the point where the pin joins the buckle to the band.",31/8/2015,4,5,5
US,2721478,R1TO32CJZTVAHX,B00322PK30,Swatch Women's GR154 Quartz Red Dial Plastic Watch,Watches,3,0,0,Three Stars,Edges easily get dirty.,28/8/2015,3,5,5
US,13407952,R214UNHOQL2I63,B00LSW5SZ6,Swatch Women's LR127 Originals Analog Display Swiss Quartz Red Watch,Watches,4,2,2,The color is coral.  That's it.  Definitely not red.  It's coral.  Just thought someone else should know before they buy it.,"The watch is fine.  I'm okay with it.  It's pretty much what I expected it to be, but it is NOT red.  The one color I cannot wear it with is red - which I have a lot of in my wardrobe.  The color is more like salmon.  There is pink in it.  Just disappointed in the color, but will keep the watch.  I like the watch.",31/8/2015,4,5,5
US,52751174,RFZ80PHZPPJ1F,B00LSW5SZ6,Swatch Women's LR127 Originals Analog Display Swiss Quartz Red Watch,Watches,3,3,4,Not Red!,Deficiently not RED!,29/8/2015,3,5,5
US,28409624,R3P6PDGOE3FY5E,B00B527SLG,Swiss Army Black Leather Peak II Watch Strap,Watches,4,0,0,Not cheap...,"But if you want to keep your watch looking like it has original parts, just spring for it.<br />I like the the watch, but the design isn't made for everyday.",31/8/2015,4,5,5
US,49694646,RJ1N4X4CNQIJ9,B003XOT3T4,Swiss Legend Men's 10013-11-GB World Timer Collection Chronograph Two-Tone Stainless Steel Watch,Watches,4,0,0,A very nice large men's watch.,The Swiss Legend World Timer is a nice higher end quartz movement watch with dressy looks and nice functionality. The watch is BIG coming in at 48.5 mm case diameter so this is basically a large man's watch. I would say it wears small-average for it's size but again it's a big watch.<br /><br />It does have gold accents on it but it doesn't come off gaudy at all. Overall I highly recommend this if you are looking for a large men's quartz watch for dress occasions.,31/8/2015,4,5,5
US,106740,R27YN77RE11XHO,B00K8HMHCE,Swiss Legend Men's 10068-03 Commander II Analog Display Swiss Quartz Blue Watch,Watches,4,2,2,but I like it,The size and thickness is Huge. the color is eye Popping.The band is durable and ridged . the only problem I have is that it doesn't glow to mush in the dark. but I like it,31/8/2015,4,5,5
US,13929294,R1KS81DBNMAC9L,B00I5B9KUW,Swiss Legend Men's 11876A-TI-01-W Commander Analog Display Swiss Automatic Black Watch,Watches,5,3,3,Whut.,"All titanium, eta 2824 movt, 2 butter soft silicone straps, watch winder- at less than $200. I'm not kidding.",31/8/2015,5,5,5
US,13929294,R3NGS8MXY7277R,B007BGBEYW,Swiss Legend Men's 20028-02S-BBL Planetimer Silver Textured Dial Watch,Watches,5,0,0,There is a date function its a perfect size and it is comfortable,"Pelage dial with tiny jewels positioned at 10,25,40,and 50 minutes. There is a date function its a perfect size and it is comfortable. Oh, yeah, its also gorgeous.",31/8/2015,5,5,5
US,38700081,R198V64EPUFNE9,B006U3YQ10,Swiss Legend Men's 20028-02S-WHT-BL Planetimer Silver Textured Dial Watch,Watches,4,0,0,Four Stars,"The watch is awesome, but it came with a dead battery",30/8/2015,4,4,5
US,1098809,R16G38R1RCJMRJ,B00GJAROG8,Swiss Legend Men's 21344-22 Luminous Stainless Steel Watch with Link Bracelet,Watches,4,0,0,Four Stars,Like the weight and style.  Getting the links changed was a snap with the right repairman.,30/8/2015,4,5,5
US,431372,R1ZXB27702XVCE,B00A6B9N6U,Swiss Legend Women's 11044D-01 Neptune Black Dial Watch with Silicone Band,Watches,5,0,0,Five Stars,Love it,31/8/2015,5,5,5
US,47326586,R2KHQ06IZNJJ66,B00OR2IZOK,"SWISS REIMAGINED White Lint Free Microfiber Cleaning Cloth for Watches, Jewelry, Phone (7"" x 7 )",Watches,4,0,0,Four Stars,Works great on my Tag H watch,31/8/2015,4,5,5
US,27979201,R2QGEJRU4ENYN2,B00FNIFI2O,Szanto Men's SZ 2001 2000 Series Classic Vintage-Inspired Stainless Steel Watch with Pebbled Leather Band,Watches,5,1,1,This was awatch I bought during a quick sale thing,"This was a watch I bought during a quick sale thing, so it was cheaper than normal. I bought it as a daily wear. It's really a decent watch for the price; a retro look with a modern movement.",31/8/2015,5,5,5
US,33261514,R27UD0Y6O2GC6X,B005EXY51I,TAG Heuer Men's CAP2110.BA0833 Aquaracer Black Chronograph Dial Watch,Watches,3,0,1,It's a beautiful watch that I absolutely love,"It's a beautiful watch that I absolutely love, but it is running 3-4 minutes per month too fast.  It is expensive to fix.  I haven't yet looked into the warranty from Amazon, but it was a gift from my wife on our wedding I don't want to send it somewhere to have it adjusted.  I am just living with it for now.",31/8/2015,3,5,5
US,9259397,R2NPE1I3NDO2ST,B00LCD55W2,TAG Heuer Men's CV201AH.BA0725 Carrera Analog Display Swiss Automatic Black Watch,Watches,1,0,1,Should not buy any thing from u,Got wrong watch,31/8/2015,1,1,5
US,51276504,RU2CFB16WSOKT,B00NSIIHJ2,TAG Heuer Men's THWAK2120BB0835 Aqua Racer Analog Display Swiss Automatic Two Tone Watch,Watches,1,0,2,One Star,Returned it as it did not work!,31/8/2015,1,5,5
US,3913151,R130DPFR3529PC,B00P7CJFRK,TAG Heuer Men's WAY1110.BA0910 300 Aquaracer Stainless Steel Watch,Watches,4,0,2,Four Stars,"it's pretty early to  to give a good rating, but I think I'm going to love it",31/8/2015,4,5,5
US,467746,R2A1V0ZI8ZXJB1,B00LNJ82MU,Tech Swiss LEA333-20SS 20mm Leather Calfskin Blue Watch Strap,Watches,2,1,2,Two Stars,very think strap,31/8/2015,2,5,5
US,22279567,RM8K3YI50Y8NQ,B00XNYWVX4,Tech Swiss RS137-22SS Silicon Rubber Watch Band Deployment Buckle Adjustable,Watches,4,0,1,Must buy,"Great watch strap, only complaint was that there wasn't enough adjustment holes on the band itself my wrist is small, but I was able to make a new hole and now it fits perfectly",30/8/2015,4,5,5
US,4063887,R23A2JDIE6PYVL,B00X4V8JA0,Techno Pave Iced Out Bling Lab Diamond Silver Black Digital Touch Screen Sports Watch Silicone Band,Watches,2,3,3,It really didn't come with good instructions.,I really don't understand.... I need more information how set time arlam ... It really didn't come with good instructions.,30/8/2015,2,5,5
US,1027382,R3H5IMSBTXVWUP,B00WKOH8RW,Technomarine Cruise Original Chronograph Steel Unisex Watch Rubber Strap Silver Dial 110046,Watches,5,0,0,Five Stars,very good.,31/8/2015,5,5,5
US,44236451,RIKMQQ1OG45VD,B0067EFUXA,Tendence 02013012 Rainbow Yellow 44mm Watch,Watches,3,0,0,Very adorable watch. I loved it,"I got this on another website in Dec. 2014.  Very adorable watch. I loved it. Note, the past tense. I watched my hands and rinsed off dishes (no deep water immersion), ordinary daily routines. Somehow water got into the face, and it stopped.  So be very careful of not getting it wet, the water may leak in.",31/8/2015,3,5,5
US,34724038,R6X01NQS5P8JU,B009N7Y318,Textured Silver Tone Turtle Pendant Hunter Case Key Ring Watch,Watches,3,0,0,"Cute Look, So-So Design, Unreliable Timepiece","It's cute. It's fairly lightweight. Makes a charming keychain. The watch, which is what it was bought for is not as charming. The hinge is awkward and hard for my mother's hands to operate. We've had it only a few months and already it is no longer keeping time. Could be the battery but that seems doubtful.",31/8/2015,3,5,5
US,16840434,R26TIDU7PFJMP9,B00NG0MKFE,TFY Design Genuine Leather Japan Quartz Movement Fashion Women's Watch TFY1101G Trendy Look Diamond Case,Watches,2,0,0,Two Stars,Looks a litte cheap,29/8/2015,2,5,5
US,739514,R1Q3SUTUHJKQ3R,B001MSFBL2,The Surreal Salvador Dali Art Unisex Analog Watch,Watches,1,0,0,Very small,"The design is amazing I love it but the watch is very very small, I bought it for me but I'm not going to use it, because it looks like a women's watch, I just wasted my money",30/8/2015,1,5,5
US,6143907,R2P5HNGWH9TSRL,B00K8QCHKW,Thomas Earnshaw Men's ES-8009-01 Robinson Analog Display Automatic Self Wind Black Watch,Watches,1,1,2,One Star,fell off apart and i am trying to send it back to company.,31/8/2015,1,5,5
US,50110876,R3RLVO706O4AWK,B00AHSS0F2,Time100 Kid's Digital Timing Multifunctional Yellow Strap Sport Electronic Watch #W40011L.04A,Watches,3,0,0,disappointed.,"Cheaply made, disappointed.",30/8/2015,3,5,5
US,41637957,R2OL4J8X75KCHW,B00AHSTJ98,Time100 Kids' Digital Timing Multifunctional Dark Grey Strap Sport Electronic Watch#W40011L.05A,Watches,2,0,0,With kind of had a kind of it's own. ...,With kind of had a kind of it's own. Randomly alarmed even though none was set. Watch was hard to set also.,30/8/2015,2,5,5
US,146876,RNGT8JGQLH20Q,B00WLUU5HA,Timesshine Men's TSM1405 Sports & Outdoor Personalized Quartz Watch with Black Geniune Leather Band,Watches,4,0,0,Four Stars,Love this watch. I actually purchased it for my son. It’s awesome.,31/8/2015,4,5,5
US,37395483,R3DC0E0X87HUUN,B00944T13U,"Timewheel TWJAXA2 Waterproof Watch Screw Case Back Opener Wrench for Large Watch With 4 Sets of Champs (Round, Flat, Square & Toothod)",Watches,3,0,0,Three Stars,Does the job done!,30/8/2015,3,5,5
US,51371298,R35ZXCKS7W5K9T,B004GYZ6EQ,Timewheel TWJAXW1 Jaxa Type Watch Case Back Opener Wrench for Waterproof Watches,Watches,3,0,0,Reasonable Value,"Able to use to replace battery in my Casio MTD1073  watch battery. However the chucks, they tend to slip.",30/8/2015,3,5,5
US,21544950,R2TJXJ47YL1YT1,B000B55AFE,Timex  T41711Analog Quartz Camper  Green Watch,Watches,2,0,0,My husband has had 2 of these watches. Both ...,My husband has had 2 of these watches.  Both have quit working within 6 months.  It was guaranteed for 1 year but Timex has you send it back and enclose a $20 check  Not worth returning for the cost.,30/8/2015,2,5,5
US,11767482,R26ZB515Y2IM25,B000B55AFE,Timex  T41711Analog Quartz Camper  Green Watch,Watches,1,1,1,Broke in 3 days,"I had one of these 15 years ago and it seems like it isn't made now with the same quality as it once was.  I had this watch for 3 days before it broke.  I loved my old camper, but these aren't made the same",30/8/2015,1,5,5
US,34932979,R3GAUU3S7OBFRH,B006K6PJHC,Timex 10 Lap Ironman Watch - Women39;s,Watches,3,1,1,Solid watch but low contrast,"Great watch and seems like a quality build.  However, the screen is not as bright as I had hoped for.  Maybe they didn't design it to be as bright as I would like, or maybe my eyes are not as young as they used to be, although I am only 41.  I wear it at the gym to time the time between sets.  Since the gym is quite brightly lit, the lighting function is of no used.  Bottom line: good quality watch, but the contrast of the numbers to background is too low to be usable for me.  It's like trying to read from one of the early versions of the Kindle.  Just my opinion though.  Hope that helps someone.",30/8/2015,3,5,5
US,45937540,R3PH39SSND3HIS,B003QFXP3U,Timex 1440 Digital Sports Watch - Women's,Watches,5,0,0,Nice watch!,I bought it for my 7 year-old niece and she loved it so that makes me love the purchase as well!,31/8/2015,5,5,5
US,6486423,R3M8FG3UCGQ69Q,B003QFXP3U,Timex 1440 Digital Sports Watch - Women's,Watches,5,0,0,Good watch,"I had a watch just like this but it was blue and the rubber broke and I liked the style and brand so much that I bought another in my favorite color. It is waterproof to a certain deep depth and the packaging confirms that. Has a speed timer, an alarm, a secondary time as well as the normal time and day month and year.",31/8/2015,5,5,5
US,49109878,R311JGSN0ZOGCE,B003QFXP3U,Timex 1440 Digital Sports Watch - Women's,Watches,1,0,0,LOL Water Resistant,"Bought 2 (4 months apart) and neither is water resistant.  The description says water-resistant to 165 feet; the pool is 10 feet deep.  After the kids wore it the pool several times, the inside fogged up and the buttons became difficult to press and sometimes unresponsive.  Timex will replace it - if you ship it to them ($) and include $8 for return shipping and they recommend insuring it in case of loss during transit...  for a $15 watch.  Shame... my kids really liked the watches too.",31/8/2015,1,5,5
US,42556065,RNH0OG5E8TZ1I,B00YTYJ6NA,Timex Boys Time Machines Analog Metal Watch,Watches,3,1,16,I am sure it will be a great gift for him,The watch is a gift for my grandson and I haven't opened the box.  I am sure it will be a great gift for him.,30/8/2015,3,5,5
US,6648801,R3VFQZTEST0L7U,B000B55AEA,Timex Easy Reader Day-Date Leather Strap Watch,Watches,5,0,0,Love it!!!,"Have worn it constantly, love the light at night",31/8/2015,5,5,5
US,42537992,RA5K96VIX61F0,B0000TII00,Timex Easy Reader Day-Date Leather Strap Watch,Watches,4,0,0,Leather feels fake,"Solid watch, though leather feels a bit fake.",30/8/2015,4,5,5
US,121363,R2H4302EI4RC1R,B000B55AEA,Timex Easy Reader Day-Date Leather Strap Watch,Watches,4,0,0,Four Stars,like it ..,30/8/2015,4,5,5
US,30832656,R2MT0VZ9VR1LWS,B000FGDE7A,Timex Expedition Camper Watch,Watches,4,0,0,"Handsome watch. However two caveats; one, the ...","Handsome watch. However two caveats; one, the attractive band is way to large. I had to buy a smaller one that cost nearly as much as the watch! Two, the second hand has a loud ticking sound... can be very distracting at bight.",31/8/2015,4,5,5
US,52927022,R2QTHR3S69N4NZ,B00PUE47K0,Timex Expedition Double Shock Watch,Watches,4,1,1,The picture of thewatch on Amazon showed chrome plated hands on the,The picture of the watch on Amazon showed chrome plated hands on the watch.  The watch arrived with grey metal hands on the watch which make it somewhat difficult to read in low light conditions.  Otherwise it is great!!,31/8/2015,4,5,5
US,29140914,R21BZGZC61EB1G,B00LW3RP0W,Timex Expedition Rugged Metal Watch,Watches,4,0,0,Four Stars,heavier than expected,31/8/2015,4,5,5
US,40181450,R25EYSMUALXZ7X,B00HYUSUHE,Timex Expedition Uplander Watch,Watches,5,0,0,Hunting watch,Just whatI was looking for,31/8/2015,5,5,5
US,34263777,R1XCCONADVUZ92,B000B545E6,TIMEX ExpeditionAr Chrono Watch,Watches,4,0,0,Four Stars,"Nice watch, the face is on the smaller side, but for some that's a plus.",30/8/2015,4,5,5
US,47156201,R1LTMPROUPX7K2,B0000UIY3U,Timex Girls Time Machines Analog Elastic Fabric Strap Watch,Watches,5,0,0,"When I asked her if there was anything she liked/didn't like about it she said ""I like that it has ...","My daughter loves it. When I asked her if there was anything she liked/didn't like about it she said &#34;I like that it has butterflies, but I don't like that they don't come to live and play with me.&#34;<br /><br />So there you go, perfect watch unless you're a 6-year-old with unrealistic expectations.",31/8/2015,5,5,5
US,44705725,R2WQZVB94SG5ZH,B0053EXKFK,Timex Intelligent Quartz Fly-Back Chronograph Watch,Watches,3,1,1,Disappointing purchase appearance vs delivered,For a watch it is good like all Timex watches. However the watch I received from Amazon is not the one pictured here which has a medium brown and and nearly white markers and hands. The combination in the picture is very sharp looking it is not what was delivered. What I received was a different color combination of much lighter color brown band and pale yellow hands which has much less visual impact. The one I actually got is OK but does not look like the one in the picture. If it had looked as it was presented I would have given it two additional stars.,30/8/2015,3,5,5
US,1422010,R3P4JR4ON7LPKN,B005DKHDPC,Timex Intelligent Quartz Tide Temp Compass Watch,Watches,3,0,0,Three Stars,Tide and compass hard to figure out.,30/8/2015,3,5,5
US,24227811,R1QBTXY7IA2GN0,B00AZYT688,Timex Ironman Classic 30 Full-Size Watch,Watches,3,0,0,but still great,"Smaller then expected, but still great watch",30/8/2015,3,5,5
US,1711775,R2KOA0AFXQCF8N,B00352L1SA,Timex Ironman Classic 30 Oversized Watch,Watches,4,0,0,Four Stars,Nice looking watch,30/8/2015,4,5,5
US,2636207,R30TTR6OGRTLI6,B001BXS0ZM,Timex Ironman Endure 30 Shock Full-Size Watch,Watches,4,0,0,good value..timex reputation!,Love this watch! Light weight well illuminated.easy to use..<br />Band is ok but hard to unlatch as the band has a locking tab which seems a bit tough to remove<br />All in all a great watch for the money!,30/8/2015,4,5,5
US,12572043,RWJ3BUL7BTUGE,B00HYUT71W,Timex Ironman Rugged 30 Full-Size Watch,Watches,5,0,0,Five Stars,Very nice watch for running,31/8/2015,5,5,5
US,41923733,REBNQQVB87CL7,B00020J16M,Timex Ironman Sleek 50 Classic Mid-Size Watch,Watches,1,0,1,nice design but did not work,too bad a little time after no working more,31/8/2015,1,5,5
US,49599703,RE5GD3OFCQIIC,B003UCWWXI,Timex Ironman Sleek 50 Full-Size Watch,Watches,1,1,1,Night Back light stopped working after 2 months. I ...,Night Back light stopped working after 2 months.<br /><br />I didn't pursue warranty due to low cost.<br /><br />I'm tired of buying this SH!t!!!!!!!!!,30/8/2015,1,5,5
US,47558372,R4BUD64L0L617,B000SZNTLO,Timex Ironman Sleek 50-Lap Full Size,Watches,5,0,0,Five Stars,great looking sports watch,31/8/2015,5,5,5
US,12880926,R9GCO5HN5MNG5,B00HYUT3P2,Timex Ironman Sleek 50-Lap Sport Watch - Women's,Watches,4,2,2,The watch sent to me looks like this but is pink!,I bought this red watch for my daughter's birthday. I opened the box and it is PINK! Not her favorite. I'm not sure where the problem truly lies. The only problem is the color.,31/8/2015,4,5,5
US,48431192,R11RACT738OFGU,B000SZPZV6,Timex Kids My First Outdoors Watch,Watches,2,0,0,Bring back Indiglo!!,"'So disappointing this watch no longer features an Indiglo light-up face. My son loved his old one, but this one is just 'blah'. And yeah, go ahead and order the replacement batteries- you'll need it within a few months of purchase.",27/8/2015,2,5,5
US,41784200,R100HLZJGWAXRP,B00BF77S2K,Timex Kids' T7B9829J IronKids Translucent Blue Sport Watch,Watches,1,2,2,Leaks water - total junk,"This is junk.  Why would you name a watch an ironkid watch if it isn't made for swimming (last time I checked an ironman consisted of swim, bike and run)?  It claims it is water resistant but the watch leaks and it will die if your kid wears it in a pool.  Don't waste your money.",31/8/2015,1,5,5
US,51355257,R3KRN6QDSLOO2E,B00MLXG8WI,Timex Kids' TW7B998009J My First Timex Silver-Tone Watch with Blue Nylon Band,Watches,1,1,1,One Star,Battery or watch died less than 2 days after opening.,31/8/2015,1,5,5
US,10392543,R10J1I6KAK58D0,B00QLU6D9U,Timex Marathon TW5K84900 Mid-Size Watch,Watches,5,2,2,Love this watch.,"I was hesitant to buy this watch at first after reading the reviews about the band being too small. Now after receiving it I find that it fits me perfect! (By the way my wrist is not skinny). I work at a jewelry counter where we sell watches and this watch's band seems to be the average length of a normal digital woman's watch. Anyways, I'm happy with it.",31/8/2015,5,5,5
US,3310712,RBHY2SCV1N9UK,B000AYYIYU,Timex Men's Easy Reader Date Leather Strap Watch,Watches,5,0,0,Five Stars,Good for work,31/8/2015,5,5,5
US,50740724,R2NGV1PTDB0IJ2,B000AYYIYU,Timex Men's Easy Reader Date Leather Strap Watch,Watches,2,0,1,You get what you pay for,"I don't get the great review at all.  I understand it is a cheap watch, but it really looks the part.  Flimsy band and tiny watch face.  For the price it isn't terrible, but I was expecting more based on the reviews.",30/8/2015,2,5,5
US,35370439,R105T47ASTG9UX,B003QFZZRO,Timex Men's Easy Reader Date Leather Strap Watch,Watches,1,0,3,looks like the belt and battery will constantly need to be ...,"need to improve belt quality. looks like the belt and battery will constantly need to be replaced, eventually leading to another watch purchase.",29/8/2015,1,5,5
US,33744103,R1JJDU7BG1WS7P,B0000TII0K,Timex Men's Easy Reader Day-Date Expansion Band Watch,Watches,5,0,0,Five Stars,VERY NICE WATCH AND VERY NICE PRICE,31/8/2015,5,5,5
US,37747182,R174O5AC2MI90A,B0000TII0K,Timex Men's Easy Reader Day-Date Expansion Band Watch,Watches,3,0,0,Three Stars,"The watch itself it fine, but the watch band is too small.",31/8/2015,3,5,5
US,37747182,R3KL31BMLXJZPA,B0000TII3C,Timex Men's Easy Reader Day-Date Expansion Band Watch,Watches,3,0,0,Three Stars,"The watch itself it fine, but the watch band is too small.",31/8/2015,3,5,5
US,30105098,RKHJV6H3PYXRH,B0083XFHIG,Timex Men's Expedition Field Chronograph Watch,Watches,5,0,0,Five Stars,"GREAT WATCH & VALUE, VERY COMFORTABLE TO WEAR",31/8/2015,5,5,5
US,2971450,RQHC1QT48P8W7,B0083XFHIG,Timex Men's Expedition Field Chronograph Watch,Watches,5,0,0,Awesome and great price,Exactly what I needed and wanted. Awesome and great price!,31/8/2015,5,5,5
